Hora_Anual,DNI_W_m2,H2_kg
4903,279.56,0.4286
4904,509.01,0.4286
4905,710.09,0.4286
4906,871.61,0.4286
4907,984.57,0.4286
4908,1042.66,0.4286
4909,1042.66,0.4286
4910,984.57,0.4286
4911,871.61,0.4286
4912,710.09,0.4286
4913,509.01,0.4286
4914,279.56,0.4286
4915,34.54,0.4286
4916,0.0,0.0
4917,0.0,0.0
4918,0.0,0.0
4919,0.0,0.0
4920,0.0,0.0
4921,0.0,0.0
4922,0.0,0.0
4923,0.0,0.0
4924,0.0,0.0
4925,0.0,0.0
4926,32.87,0.4286
4927,278.2,0.4286
4928,508.0,0.4286
4929,709.43,0.4286
4930,871.25,0.4286
4931,984.43,0.4286
4932,1042.65,0.4286
4933,1042.65,0.4286
4934,984.43,0.4286
4935,871.25,0.4286
4936,709.43,0.4286
4937,508.0,0.4286
4938,278.2,0.4286
4939,32.87,0.4286
4940,0.0,0.0
4941,0.0,0.0
4942,0.0,0.0
4943,0.0,0.0
4944,0.0,0.0
4945,0.0,0.0
4946,0.0,0.0
4947,0.0,0.0
4948,0.0,0.0
4949,0.0,0.0
4950,31.16,0.4286
4951,276.8,0.4286
4952,506.96,0.4286
4953,708.75,0.4286
4954,870.88,0.4286
4955,984.29,0.4286
4956,1042.63,0.4286
4957,1042.63,0.4286
4958,984.29,0.4286
4959,870.88,0.4286
4960,708.75,0.4286
4961,506.96,0.4286
4962,276.8,0.4286
4963,31.16,0.4286
4964,0.0,0.0
4965,0.0,0.0
4966,0.0,0.0
4967,0.0,0.0
4968,0.0,0.0
4969,0.0,0.0
4970,0.0,0.0
4971,0.0,0.0
4972,0.0,0.0
4973,0.0,0.0
4974,29.39,0.4286
4975,275.36,0.4286
4976,505.89,0.4286
4977,708.05,0.4286
4978,870.5,0.4286
4979,984.15,0.4286
4980,1042.61,0.4286
4981,1042.61,0.4286
4982,984.15,0.4286
4983,870.5,0.4286
4984,708.05,0.4286
4985,505.89,0.4286
4986,275.36,0.4286
4987,29.39,0.4286
4988,0.0,0.0
4989,0.0,0.0
4990,0.0,0.0
4991,0.0,0.0
4992,0.0,0.0
4993,0.0,0.0
4994,0.0,0.0
4995,0.0,0.0
4996,0.0,0.0
4997,0.0,0.0
4998,27.58,0.4286
4999,273.88,0.4286
5000,504.78,0.4286
5001,707.32,0.4286
5002,870.11,0.4286
5003,984.01,0.4286
5004,1042.6,0.4286
5005,1042.6,0.4286
5006,984.01,0.4286
5007,870.11,0.4286
5008,707.32,0.4286
5009,504.78,0.4286
5010,273.88,0.4286
5011,27.58,0.4286
5012,0.0,0.0
5013,0.0,0.0
5014,0.0,0.0
5015,0.0,0.0
5016,0.0,0.0
5017,0.0,0.0
5018,0.0,0.0
5019,0.0,0.0
5020,0.0,0.0
5021,0.0,0.0
5022,25.71,0.4286
5023,272.35,0.4286
5024,503.65,0.4286
5025,706.58,0.4286
5026,869.71,0.4286
5027,983.86,0.4286
5028,1042.58,0.4286
5029,1042.58,0.4286
5030,983.86,0.4286
5031,869.71,0.4286
5032,706.58,0.4286
5033,503.65,0.4286
5034,272.35,0.4286
5035,25.71,0.4286
5036,0.0,0.0
5037,0.0,0.0
5038,0.0,0.0
5039,0.0,0.0
5040,0.0,0.0
5041,0.0,0.0
5042,0.0,0.0
5043,0.0,0.0
5044,0.0,0.0
5045,0.0,0.0
5046,22.61,0.4286
5047,257.25,0.4286
5048,477.37,0.4286
5049,670.53,0.4286
5050,825.84,0.4286
5051,934.52,0.4286
5052,990.44,0.4286
5053,990.44,0.4286
5054,934.52,0.4286
5055,825.84,0.4286
5056,670.53,0.4286
5057,477.37,0.4286
5058,257.25,0.4286
5059,22.61,0.4286
5060,0.0,0.0
5061,0.0,0.0
5062,0.0,0.0
5063,0.0,0.0
5064,0.0,0.0
5065,0.0,0.0
5066,0.0,0.0
5067,0.0,0.0
5068,0.0,0.0
5069,0.0,0.0
5070,21.84,0.4286
5071,269.19,0.4286
5072,501.3,0.4286
5073,705.04,0.4286
5074,868.88,0.4286
5075,983.54,0.4286
5076,1042.55,0.4286
5077,1042.55,0.4286
5078,983.54,0.4286
5079,868.88,0.4286
5080,705.04,0.4286
5081,501.3,0.4286
5082,269.19,0.4286
5083,21.84,0.4286
5084,0.0,0.0
5085,0.0,0.0
5086,0.0,0.0
5087,0.0,0.0
5088,0.0,0.0
5089,0.0,0.0
5090,0.0,0.0
5091,0.0,0.0
5092,0.0,0.0
5093,0.0,0.0
5094,19.83,0.4286
5095,267.54,0.4286
5096,500.08,0.4286
5097,704.24,0.4286
5098,868.44,0.4286
5099,983.38,0.4286
5100,1042.53,0.4286
5101,1042.53,0.4286
5102,983.38,0.4286
5103,868.44,0.4286
5104,704.24,0.4286
5105,500.08,0.4286
5106,267.54,0.4286
5107,19.83,0.4286
5108,0.0,0.0
5109,0.0,0.0
5110,0.0,0.0
5111,0.0,0.0
5112,0.0,0.0
5113,0.0,0.0
5114,0.0,0.0
5115,0.0,0.0
5116,0.0,0.0
5117,0.0,0.0
5118,17.78,0.4286
5119,265.86,0.4286
5120,498.82,0.4286
5121,703.42,0.4286
5122,868.0,0.4286
5123,983.21,0.4286
5124,1042.51,0.4286
5125,1042.51,0.4286
5126,983.21,0.4286
5127,868.0,0.4286
5128,703.42,0.4286
5129,498.82,0.4286
5130,265.86,0.4286
5131,17.78,0.4286
5132,0.0,0.0
5133,0.0,0.0
5134,0.0,0.0
5135,0.0,0.0
5136,0.0,0.0
5137,0.0,0.0
5138,0.0,0.0
5139,0.0,0.0
5140,0.0,0.0
5141,0.0,0.0
5142,15.67,0.4286
5143,264.14,0.4286
5144,497.54,0.4286
5145,702.57,0.4286
5146,867.54,0.4286
5147,983.04,0.4286
5148,1042.49,0.4286
5149,1042.49,0.4286
5150,983.04,0.4286
5151,867.54,0.4286
5152,702.57,0.4286
5153,497.54,0.4286
5154,264.14,0.4286
5155,15.67,0.4286
5156,0.0,0.0
5157,0.0,0.0
5158,0.0,0.0
5159,0.0,0.0
5160,0.0,0.0
5161,0.0,0.0
5162,0.0,0.0
5163,0.0,0.0
5164,0.0,0.0
5165,0.0,0.0
5166,13.53,0.4286
5167,262.38,0.4286
5168,496.23,0.4286
5169,701.71,0.4286
5170,867.08,0.4286
5171,982.87,0.4286
5172,1042.47,0.4286
5173,1042.47,0.4286
5174,982.87,0.4286
5175,867.08,0.4286
5176,701.71,0.4286
5177,496.23,0.4286
5178,262.38,0.4286
5179,13.53,0.4286
5180,0.0,0.0
5181,0.0,0.0
5182,0.0,0.0
5183,0.0,0.0
5184,0.0,0.0
5185,0.0,0.0
5186,0.0,0.0
5187,0.0,0.0
5188,0.0,0.0
5189,0.0,0.0
5190,11.33,0.4286
5191,260.58,0.4286
5192,494.89,0.4286
5193,700.83,0.4286
5194,866.6,0.4286
5195,982.69,0.4286
5196,1042.45,0.4286
5197,1042.45,0.4286
5198,982.69,0.4286
5199,866.6,0.4286
5200,700.83,0.4286
5201,494.89,0.4286
5202,260.58,0.4286
5203,11.33,0.4286
5204,0.0,0.0
5205,0.0,0.0
5206,0.0,0.0
5207,0.0,0.0
5208,0.0,0.0
5209,0.0,0.0
5210,0.0,0.0
5211,0.0,0.0
5212,0.0,0.0
5213,0.0,0.0
5214,8.63,0.3288
5215,245.8,0.4286
5216,468.84,0.4286
5217,664.94,0.4286
5218,822.81,0.4286
5219,933.38,0.4286
5220,990.31,0.4286
5221,990.31,0.4286
5222,933.38,0.4286
5223,822.81,0.4286
5224,664.94,0.4286
5225,468.84,0.4286
5226,245.8,0.4286
5227,8.63,0.3288
5228,0.0,0.0
5229,0.0,0.0
5230,0.0,0.0
5231,0.0,0.0
5232,0.0,0.0
5233,0.0,0.0
5234,0.0,0.0
5235,0.0,0.0
5236,0.0,0.0
5237,0.0,0.0
5238,6.8,0.2589
5239,256.86,0.4286
5240,492.12,0.4286
5241,699.01,0.4286
5242,865.62,0.4286
5243,982.32,0.4286
5244,1042.41,0.4286
5245,1042.41,0.4286
5246,982.32,0.4286
5247,865.62,0.4286
5248,699.01,0.4286
5249,492.12,0.4286
5250,256.86,0.4286
5251,6.8,0.2589
5252,0.0,0.0
5253,0.0,0.0
5254,0.0,0.0
5255,0.0,0.0
5256,0.0,0.0
5257,0.0,0.0
5258,0.0,0.0
5259,0.0,0.0
5260,0.0,0.0
5261,0.0,0.0
5262,4.46,0.17
5263,254.95,0.4286
5264,490.69,0.4286
5265,698.08,0.4286
5266,865.11,0.4286
5267,982.13,0.4286
5268,1042.39,0.4286
5269,1042.39,0.4286
5270,982.13,0.4286
5271,865.11,0.4286
5272,698.08,0.4286
5273,490.69,0.4286
5274,254.95,0.4286
5275,4.46,0.17
5276,0.0,0.0
5277,0.0,0.0
5278,0.0,0.0
5279,0.0,0.0
5280,0.0,0.0
5281,0.0,0.0
5282,0.0,0.0
5283,0.0,0.0
5284,0.0,0.0
5285,0.0,0.0
5286,2.08,0.0793
5287,252.99,0.4286
5288,489.23,0.4286
5289,697.12,0.4286
5290,864.59,0.4286
5291,981.94,0.4286
5292,1042.36,0.4286
5293,1042.36,0.4286
5294,981.94,0.4286
5295,864.59,0.4286
5296,697.12,0.4286
5297,489.23,0.4286
5298,252.99,0.4286
5299,2.08,0.0793
5300,0.0,0.0
5301,0.0,0.0
5302,0.0,0.0
5303,0.0,0.0
5304,0.0,0.0
5305,0.0,0.0
5306,0.0,0.0
5307,0.0,0.0
5308,0.0,0.0
5309,0.0,0.0
5310,0.0,0.0
5311,251.0,0.4286
5312,487.75,0.4286
5313,696.14,0.4286
5314,864.06,0.4286
5315,981.74,0.4286
5316,1042.34,0.4286
5317,1042.34,0.4286
5318,981.74,0.4286
5319,864.06,0.4286
5320,696.14,0.4286
5321,487.75,0.4286
5322,251.0,0.4286
5323,0.0,0.0
5324,0.0,0.0
5325,0.0,0.0
5326,0.0,0.0
5327,0.0,0.0
5328,0.0,0.0
5329,0.0,0.0
5330,0.0,0.0
5331,0.0,0.0
5332,0.0,0.0
5333,0.0,0.0
5334,0.0,0.0
5335,248.97,0.4286
5336,486.23,0.4286
5337,695.14,0.4286
5338,863.52,0.4286
5339,981.54,0.4286
5340,1042.32,0.4286
5341,1042.32,0.4286
5342,981.54,0.4286
5343,863.52,0.4286
5344,695.14,0.4286
5345,486.23,0.4286
5346,248.97,0.4286
5347,0.0,0.0
5348,0.0,0.0
5349,0.0,0.0
5350,0.0,0.0
5351,0.0,0.0
5352,0.0,0.0
5353,0.0,0.0
5354,0.0,0.0
5355,0.0,0.0
5356,0.0,0.0
5357,0.0,0.0
5358,0.0,0.0
5359,246.9,0.4286
5360,484.69,0.4286
5361,694.13,0.4286
5362,862.97,0.4286
5363,981.33,0.4286
5364,1042.29,0.4286
5365,1042.29,0.4286
5366,981.33,0.4286
5367,862.97,0.4286
5368,694.13,0.4286
5369,484.69,0.4286
5370,246.9,0.4286
5371,0.0,0.0
5372,0.0,0.0
5373,0.0,0.0
5374,0.0,0.0
5375,0.0,0.0
5376,0.0,0.0
5377,0.0,0.0
5378,0.0,0.0
5379,0.0,0.0
5380,0.0,0.0
5381,0.0,0.0
5382,0.0,0.0
5383,232.56,0.4286
5384,458.96,0.4286
5385,658.44,0.4286
5386,819.29,0.4286
5387,932.06,0.4286
5388,990.16,0.4286
5389,990.16,0.4286
5390,932.06,0.4286
5391,819.29,0.4286
5392,658.44,0.4286
5393,458.96,0.4286
5394,232.56,0.4286
5395,0.0,0.0
5396,0.0,0.0
5397,0.0,0.0
5398,0.0,0.0
5399,0.0,0.0
5400,0.0,0.0
5401,0.0,0.0
5402,0.0,0.0
5403,0.0,0.0
5404,0.0,0.0
5405,0.0,0.0
5406,0.0,0.0
5407,242.65,0.4286
5408,481.52,0.4286
5409,692.04,0.4286
5410,861.83,0.4286
5411,980.91,0.4286
5412,1042.25,0.4286
5413,1042.25,0.4286
5414,980.91,0.4286
5415,861.83,0.4286
5416,692.04,0.4286
5417,481.52,0.4286
5418,242.65,0.4286
5419,0.0,0.0
5420,0.0,0.0
5421,0.0,0.0
5422,0.0,0.0
5423,0.0,0.0
5424,0.0,0.0
5425,0.0,0.0
5426,0.0,0.0
5427,0.0,0.0
5428,0.0,0.0
5429,0.0,0.0
5430,0.0,0.0
5431,240.47,0.4286
5432,479.89,0.4286
5433,690.97,0.4286
5434,861.25,0.4286
5435,980.69,0.4286
5436,1042.22,0.4286
5437,1042.22,0.4286
5438,980.69,0.4286
5439,861.25,0.4286
5440,690.97,0.4286
5441,479.89,0.4286
5442,240.47,0.4286
5443,0.0,0.0
5444,0.0,0.0
5445,0.0,0.0
5446,0.0,0.0
5447,0.0,0.0
5448,0.0,0.0
5449,0.0,0.0
5450,0.0,0.0
5451,0.0,0.0
5452,0.0,0.0
5453,0.0,0.0
5454,0.0,0.0
5455,238.26,0.4286
5456,478.23,0.4286
5457,689.88,0.4286
5458,860.66,0.4286
5459,980.47,0.4286
5460,1042.2,0.4286
5461,1042.2,0.4286
5462,980.47,0.4286
5463,860.66,0.4286
5464,689.88,0.4286
5465,478.23,0.4286
5466,238.26,0.4286
5467,0.0,0.0
5468,0.0,0.0
5469,0.0,0.0
5470,0.0,0.0
5471,0.0,0.0
5472,0.0,0.0
5473,0.0,0.0
5474,0.0,0.0
5475,0.0,0.0
5476,0.0,0.0
5477,0.0,0.0
5478,0.0,0.0
5479,236.01,0.4286
5480,476.55,0.4286
5481,688.77,0.4286
5482,860.06,0.4286
5483,980.24,0.4286
5484,1042.17,0.4286
5485,1042.17,0.4286
5486,980.24,0.4286
5487,860.06,0.4286
5488,688.77,0.4286
5489,476.55,0.4286
5490,236.01,0.4286
5491,0.0,0.0
5492,0.0,0.0
5493,0.0,0.0
5494,0.0,0.0
5495,0.0,0.0
5496,0.0,0.0
5497,0.0,0.0
5498,0.0,0.0
5499,0.0,0.0
5500,0.0,0.0
5501,0.0,0.0
5502,0.0,0.0
5503,233.72,0.4286
5504,474.84,0.4286
5505,687.64,0.4286
5506,859.45,0.4286
5507,980.01,0.4286
5508,1042.15,0.4286
5509,1042.15,0.4286
5510,980.01,0.4286
5511,859.45,0.4286
5512,687.64,0.4286
5513,474.84,0.4286
5514,233.72,0.4286
5515,0.0,0.0
5516,0.0,0.0
5517,0.0,0.0
5518,0.0,0.0
5519,0.0,0.0
5520,0.0,0.0
5521,0.0,0.0
5522,0.0,0.0
5523,0.0,0.0
5524,0.0,0.0
5525,0.0,0.0
5526,0.0,0.0
5527,231.4,0.4286
5528,473.1,0.4286
5529,686.49,0.4286
5530,858.82,0.4286
5531,979.78,0.4286
5532,1042.12,0.4286
5533,1042.12,0.4286
5534,979.78,0.4286
5535,858.82,0.4286
5536,686.49,0.4286
5537,473.1,0.4286
5538,231.4,0.4286
5539,0.0,0.0
5540,0.0,0.0
5541,0.0,0.0
5542,0.0,0.0
5543,0.0,0.0
5544,0.0,0.0
5545,0.0,0.0
5546,0.0,0.0
5547,0.0,0.0
5548,0.0,0.0
5549,0.0,0.0
5550,0.0,0.0
5551,217.59,0.4286
5552,447.77,0.4286
5553,651.06,0.4286
5554,815.28,0.4286
5555,930.56,0.4286
5556,989.99,0.4286
5557,989.99,0.4286
5558,930.56,0.4286
5559,815.28,0.4286
5560,651.06,0.4286
5561,447.77,0.4286
5562,217.59,0.4286
5563,0.0,0.0
5564,0.0,0.0
5565,0.0,0.0
5566,0.0,0.0
5567,0.0,0.0
5568,0.0,0.0
5569,0.0,0.0
5570,0.0,0.0
5571,0.0,0.0
5572,0.0,0.0
5573,0.0,0.0
5574,0.0,0.0
5575,226.65,0.4286
5576,469.54,0.4286
5577,684.15,0.4286
5578,857.55,0.4286
5579,979.3,0.4286
5580,1042.06,0.4286
5581,1042.06,0.4286
5582,979.3,0.4286
5583,857.55,0.4286
5584,684.15,0.4286
5585,469.54,0.4286
5586,226.65,0.4286
5587,0.0,0.0
5588,0.0,0.0
5589,0.0,0.0
5590,0.0,0.0
5591,0.0,0.0
5592,0.0,0.0
5593,0.0,0.0
5594,0.0,0.0
5595,0.0,0.0
5596,0.0,0.0
5597,0.0,0.0
5598,0.0,0.0
5599,224.22,0.4286
5600,467.72,0.4286
5601,682.95,0.4286
5602,856.9,0.4286
5603,979.05,0.4286
5604,1042.04,0.4286
5605,1042.04,0.4286
5606,979.05,0.4286
5607,856.9,0.4286
5608,682.95,0.4286
5609,467.72,0.4286
5610,224.22,0.4286
5611,0.0,0.0
5612,0.0,0.0
5613,0.0,0.0
5614,0.0,0.0
5615,0.0,0.0
5616,0.0,0.0
5617,0.0,0.0
5618,0.0,0.0
5619,0.0,0.0
5620,0.0,0.0
5621,0.0,0.0
5622,0.0,0.0
5623,221.76,0.4286
5624,465.87,0.4286
5625,681.73,0.4286
5626,856.24,0.4286
5627,978.81,0.4286
5628,1042.01,0.4286
5629,1042.01,0.4286
5630,978.81,0.4286
5631,856.24,0.4286
5632,681.73,0.4286
5633,465.87,0.4286
5634,221.76,0.4286
5635,0.0,0.0
5636,0.0,0.0
5637,0.0,0.0
5638,0.0,0.0
5639,0.0,0.0
5640,0.0,0.0
5641,0.0,0.0
5642,0.0,0.0
5643,0.0,0.0
5644,0.0,0.0
5645,0.0,0.0
5646,0.0,0.0
5647,219.27,0.4286
5648,464.0,0.4286
5649,680.49,0.4286
5650,855.56,0.4286
5651,978.55,0.4286
5652,1041.98,0.4286
5653,1041.98,0.4286
5654,978.55,0.4286
5655,855.56,0.4286
5656,680.49,0.4286
5657,464.0,0.4286
5658,219.27,0.4286
5659,0.0,0.0
5660,0.0,0.0
5661,0.0,0.0
5662,0.0,0.0
5663,0.0,0.0
5664,0.0,0.0
5665,0.0,0.0
5666,0.0,0.0
5667,0.0,0.0
5668,0.0,0.0
5669,0.0,0.0
5670,0.0,0.0
5671,216.74,0.4286
5672,462.11,0.4286
5673,679.24,0.4286
5674,854.88,0.4286
5675,978.3,0.4286
5676,1041.95,0.4286
5677,1041.95,0.4286
5678,978.3,0.4286
5679,854.88,0.4286
5680,679.24,0.4286
5681,462.11,0.4286
5682,216.74,0.4286
5683,0.0,0.0
5684,0.0,0.0
5685,0.0,0.0
5686,0.0,0.0
5687,0.0,0.0
5688,0.0,0.0
5689,0.0,0.0
5690,0.0,0.0
5691,0.0,0.0
5692,0.0,0.0
5693,0.0,0.0
5694,0.0,0.0
5695,214.18,0.4286
5696,460.18,0.4286
5697,677.97,0.4286
5698,854.19,0.4286
5699,978.04,0.4286
5700,1041.92,0.4286
5701,1041.92,0.4286
5702,978.04,0.4286
5703,854.19,0.4286
5704,677.97,0.4286
5705,460.18,0.4286
5706,214.18,0.4286
5707,0.0,0.0
5708,0.0,0.0
5709,0.0,0.0
5710,0.0,0.0
5711,0.0,0.0
5712,0.0,0.0
5713,0.0,0.0
5714,0.0,0.0
5715,0.0,0.0
5716,0.0,0.0
5717,0.0,0.0
5718,0.0,0.0
5719,201.01,0.4286
5720,435.32,0.4286
5721,642.85,0.4286
5722,810.82,0.4286
5723,928.89,0.4286
5724,989.8,0.4286
5725,989.8,0.4286
5726,928.89,0.4286
5727,810.82,0.4286
5728,642.85,0.4286
5729,435.32,0.4286
5730,201.01,0.4286
5731,0.0,0.0
5732,0.0,0.0
5733,0.0,0.0
5734,0.0,0.0
5735,0.0,0.0
5736,0.0,0.0
5737,0.0,0.0
5738,0.0,0.0
5739,0.0,0.0
5740,0.0,0.0
5741,0.0,0.0
5742,0.0,0.0
5743,208.96,0.4286
5744,456.26,0.4286
5745,675.38,0.4286
5746,852.78,0.4286
5747,977.51,0.4286
5748,1041.86,0.4286
5749,1041.86,0.4286
5750,977.51,0.4286
5751,852.78,0.4286
5752,675.38,0.4286
5753,456.26,0.4286
5754,208.96,0.4286
5755,0.0,0.0
5756,0.0,0.0
5757,0.0,0.0
5758,0.0,0.0
5759,0.0,0.0
5760,0.0,0.0
5761,0.0,0.0
5762,0.0,0.0
5763,0.0,0.0
5764,0.0,0.0
5765,0.0,0.0
5766,0.0,0.0
5767,206.31,0.4286
5768,454.27,0.4286
5769,674.06,0.4286
5770,852.06,0.4286
5771,977.24,0.4286
5772,1041.83,0.4286
5773,1041.83,0.4286
5774,977.24,0.4286
5775,852.06,0.4286
5776,674.06,0.4286
5777,454.27,0.4286
5778,206.31,0.4286
5779,0.0,0.0
5780,0.0,0.0
5781,0.0,0.0
5782,0.0,0.0
5783,0.0,0.0
5784,0.0,0.0
5785,0.0,0.0
5786,0.0,0.0
5787,0.0,0.0
5788,0.0,0.0
5789,0.0,0.0
5790,0.0,0.0
5791,203.62,0.4286
5792,452.24,0.4286
5793,672.72,0.4286
5794,851.33,0.4286
5795,976.97,0.4286
5796,1041.8,0.4286
5797,1041.8,0.4286
5798,976.97,0.4286
5799,851.33,0.4286
5800,672.72,0.4286
5801,452.24,0.4286
5802,203.62,0.4286
5803,0.0,0.0
5804,0.0,0.0
5805,0.0,0.0
5806,0.0,0.0
5807,0.0,0.0
5808,0.0,0.0
5809,0.0,0.0
5810,0.0,0.0
5811,0.0,0.0
5812,0.0,0.0
5813,0.0,0.0
5814,0.0,0.0
5815,200.91,0.4286
5816,450.2,0.4286
5817,671.37,0.4286
5818,850.6,0.4286
5819,976.69,0.4286
5820,1041.77,0.4286
5821,1041.77,0.4286
5822,976.69,0.4286
5823,850.6,0.4286
5824,671.37,0.4286
5825,450.2,0.4286
5826,200.91,0.4286
5827,0.0,0.0
5828,0.0,0.0
5829,0.0,0.0
5830,0.0,0.0
5831,0.0,0.0
5832,0.0,0.0
5833,0.0,0.0
5834,0.0,0.0
5835,0.0,0.0
5836,0.0,0.0
5837,0.0,0.0
5838,0.0,0.0
5839,198.16,0.4286
5840,448.13,0.4286
5841,670.0,0.4286
5842,849.85,0.4286
5843,976.41,0.4286
5844,1041.74,0.4286
5845,1041.74,0.4286
5846,976.41,0.4286
5847,849.85,0.4286
5848,670.0,0.4286
5849,448.13,0.4286
5850,198.16,0.4286
5851,0.0,0.0
5852,0.0,0.0
5853,0.0,0.0
5854,0.0,0.0
5855,0.0,0.0
5856,0.0,0.0
5857,0.0,0.0
5858,0.0,0.0
5859,0.0,0.0
5860,0.0,0.0
5861,0.0,0.0
5862,0.0,0.0
5863,195.38,0.4286
5864,446.04,0.4286
5865,668.61,0.4286
5866,849.1,0.4286
5867,976.13,0.4286
5868,1041.7,0.4286
5869,1041.7,0.4286
5870,976.13,0.4286
5871,849.1,0.4286
5872,668.61,0.4286
5873,446.04,0.4286
5874,195.38,0.4286
5875,0.0,0.0
5876,0.0,0.0
5877,0.0,0.0
5878,0.0,0.0
5879,0.0,0.0
5880,0.0,0.0
5881,0.0,0.0
5882,0.0,0.0
5883,0.0,0.0
5884,0.0,0.0
5885,0.0,0.0
5886,0.0,0.0
5887,182.95,0.4286
5888,421.73,0.4286
5889,633.85,0.4286
5890,805.91,0.4286
5891,927.05,0.4286
5892,989.59,0.4286
5893,989.59,0.4286
5894,927.05,0.4286
5895,805.91,0.4286
5896,633.85,0.4286
5897,421.73,0.4286
5898,182.95,0.4286
5899,0.0,0.0
5900,0.0,0.0
5901,0.0,0.0
5902,0.0,0.0
5903,0.0,0.0
5904,0.0,0.0
5905,0.0,0.0
5906,0.0,0.0
5907,0.0,0.0
5908,0.0,0.0
5909,0.0,0.0
5910,0.0,0.0
5911,189.74,0.4286
5912,441.78,0.4286
5913,665.79,0.4286
5914,847.56,0.4286
5915,975.55,0.4286
5916,1041.64,0.4286
5917,1041.64,0.4286
5918,975.55,0.4286
5919,847.56,0.4286
5920,665.79,0.4286
5921,441.78,0.4286
5922,189.74,0.4286
5923,0.0,0.0
5924,0.0,0.0
5925,0.0,0.0
5926,0.0,0.0
5927,0.0,0.0
5928,0.0,0.0
5929,0.0,0.0
5930,0.0,0.0
5931,0.0,0.0
5932,0.0,0.0
5933,0.0,0.0
5934,0.0,0.0
5935,186.88,0.4286
5936,439.62,0.4286
5937,664.36,0.4286
5938,846.78,0.4286
5939,975.25,0.4286
5940,1041.61,0.4286
5941,1041.61,0.4286
5942,975.25,0.4286
5943,846.78,0.4286
5944,664.36,0.4286
5945,439.62,0.4286
5946,186.88,0.4286
5947,0.0,0.0
5948,0.0,0.0
5949,0.0,0.0
5950,0.0,0.0
5951,0.0,0.0
5952,0.0,0.0
5953,0.0,0.0
5954,0.0,0.0
5955,0.0,0.0
5956,0.0,0.0
5957,0.0,0.0
5958,0.0,0.0
5959,183.99,0.4286
5960,437.44,0.4286
5961,662.91,0.4286
5962,845.99,0.4286
5963,974.96,0.4286
5964,1041.57,0.4286
5965,1041.57,0.4286
5966,974.96,0.4286
5967,845.99,0.4286
5968,662.91,0.4286
5969,437.44,0.4286
5970,183.99,0.4286
5971,0.0,0.0
5972,0.0,0.0
5973,0.0,0.0
5974,0.0,0.0
5975,0.0,0.0
5976,0.0,0.0
5977,0.0,0.0
5978,0.0,0.0
5979,0.0,0.0
5980,0.0,0.0
5981,0.0,0.0
5982,0.0,0.0
5983,181.08,0.4286
5984,435.24,0.4286
5985,661.45,0.4286
5986,845.19,0.4286
5987,974.66,0.4286
5988,1041.54,0.4286
5989,1041.54,0.4286
5990,974.66,0.4286
5991,845.19,0.4286
5992,661.45,0.4286
5993,435.24,0.4286
5994,181.08,0.4286
5995,0.0,0.0
5996,0.0,0.0
5997,0.0,0.0
5998,0.0,0.0
5999,0.0,0.0
6000,0.0,0.0
6001,0.0,0.0
6002,0.0,0.0
6003,0.0,0.0
6004,0.0,0.0
6005,0.0,0.0
6006,0.0,0.0
6007,178.14,0.4286
6008,433.02,0.4286
6009,659.98,0.4286
6010,844.39,0.4286
6011,974.35,0.4286
6012,1041.5,0.4286
6013,1041.5,0.4286
6014,974.35,0.4286
6015,844.39,0.4286
6016,659.98,0.4286
6017,433.02,0.4286
6018,178.14,0.4286
6019,0.0,0.0
6020,0.0,0.0
6021,0.0,0.0
6022,0.0,0.0
6023,0.0,0.0
6024,0.0,0.0
6025,0.0,0.0
6026,0.0,0.0
6027,0.0,0.0
6028,0.0,0.0
6029,0.0,0.0
6030,0.0,0.0
6031,175.17,0.4286
6032,430.77,0.4286
6033,658.49,0.4286
6034,843.57,0.4286
6035,974.05,0.4286
6036,1041.47,0.4286
6037,1041.47,0.4286
6038,974.05,0.4286
6039,843.57,0.4286
6040,658.49,0.4286
6041,430.77,0.4286
6042,175.17,0.4286
6043,0.0,0.0
6044,0.0,0.0
6045,0.0,0.0
6046,0.0,0.0
6047,0.0,0.0
6048,0.0,0.0
6049,0.0,0.0
6050,0.0,0.0
6051,0.0,0.0
6052,0.0,0.0
6053,0.0,0.0
6054,0.0,0.0
6055,163.57,0.4286
6056,407.08,0.4286
6057,624.13,0.4286
6058,800.61,0.4286
6059,925.05,0.4286
6060,989.36,0.4286
6061,989.36,0.4286
6062,925.05,0.4286
6063,800.61,0.4286
6064,624.13,0.4286
6065,407.08,0.4286
6066,163.57,0.4286
6067,0.0,0.0
6068,0.0,0.0
6069,0.0,0.0
6070,0.0,0.0
6071,0.0,0.0
6072,0.0,0.0
6073,0.0,0.0
6074,0.0,0.0
6075,0.0,0.0
6076,0.0,0.0
6077,0.0,0.0
6078,0.0,0.0
6079,169.17,0.4286
6080,426.22,0.4286
6081,655.46,0.4286
6082,841.92,0.4286
6083,973.43,0.4286
6084,1041.4,0.4286
6085,1041.4,0.4286
6086,973.43,0.4286
6087,841.92,0.4286
6088,655.46,0.4286
6089,426.22,0.4286
6090,169.17,0.4286
6091,0.0,0.0
6092,0.0,0.0
6093,0.0,0.0
6094,0.0,0.0
6095,0.0,0.0
6096,0.0,0.0
6097,0.0,0.0
6098,0.0,0.0
6099,0.0,0.0
6100,0.0,0.0
6101,0.0,0.0
6102,0.0,0.0
6103,166.13,0.4286
6104,423.92,0.4286
6105,653.93,0.4286
6106,841.08,0.4286
6107,973.11,0.4286
